client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_31927179.mp3	Notons au passage l’existence d’un ruisseau qui coule à proximité, nommé Luciline.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_31927183.mp3	De plus, la librairie donne accès à bases de données.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_31941459.mp3	Il joue de la basse et mélange des influences africaines, jazz et funk.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32092988.mp3	Ce petit crapaud au chant fluté apprécie les zones caillouteuses humides et oligotrophes.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32092989.mp3	Il correspondait à une bande de l'ouest de l'évêché de Saint-Brieuc.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32192439.mp3	Il révolutionna la tauromachie et est considéré comme le fondateur de la corrida moderne.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32192452.mp3	Il prend longtemps le nom de Parti social-démocrate.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32192458.mp3	La résidence officielle du premier ministre du Québec s'y trouve.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32192465.mp3	Une bouche qui demande les nourritures du corps comme de l’esprit.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32192471.mp3	mais ce n'est qu'une question de secondes.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32193169.mp3	Son père est lui aussi maréchal de France.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32197183.mp3	Il s'agit des premiers championnats du monde de cyclisme sur piste organisés à Perth.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32197217.mp3	Ces modèles recevront des carrosseries spécifiques dont aucun élément n'est repris de la berline.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32197218.mp3	Il va alors s'intéresser au problème des quadratures de courbes.	0	0				fr	
0f31bb1f804ffbf360c90c6ea41a8084872d1e61a0dc02dced9ae922b80c122e0898135057e14139047f986622b8dbad677740a501655946d04e8ff8c6bd55ad	common_voice_fr_32197230.mp3	Les différents protagonistes ne réagissent pas de la même façon.	0	0				fr	
e9b789865fa042207336695a1016c419420e6df1b525313f6b9c188be30f0303fa12321104a0ce71bac215ae8eefe9a933cf4ba58633cb4c899d81f981e1a48b	common_voice_fr_32254865.mp3	On parle également de gestionnaire de volumes ou en anglais.	1	1			Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32256545.mp3	Il réalise un cinéma populaire, notamment avec l'acteur Totò.	1	0		male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32256938.mp3	Il exerce le pouvoir législatif, vote le budget, investit et contrôle l'action du gouvernement.	1	0	fourties	male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32266122.mp3	Elle rejette l'autorité des Églises d'État.	1	0		male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32269643.mp3	Combien vas-tu emprunter ?	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32269645.mp3	En revanche, ceci est nécessaire pour expliquer l'effet photoélectrique.	1	0	fourties	male	Français de France	fr	
29e97c5d697c16a611c1d17961b26df45fb8ff424a51bad99ade08d447b2c4a53fec3808c5d775555616c70fedc2b2d1a1b4f8b35d52b355020ec2f1d89859ad	common_voice_fr_32298747.mp3	Il est le père du directeur Mario Bianchi.	1	0			Français de France	fr	
e9b789865fa042207336695a1016c419420e6df1b525313f6b9c188be30f0303fa12321104a0ce71bac215ae8eefe9a933cf4ba58633cb4c899d81f981e1a48b	common_voice_fr_32307097.mp3	Il s'agit de la lettre E diacritée d'un grave-macron.	1	0			Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310054.mp3	Philippe Mouratoglou joue sur des guitares Dominique Field et George Lowden.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310060.mp3	La galerie est dirigée par Chantal Crousel et Niklas Svennung.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310092.mp3	Il y avait aussi un cimetière.	0	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310116.mp3	Ce massacre de morses n’a vraiment rien qui m’attire !	0	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310118.mp3	Sa récompense fut d'obtenir le grade que possédait Wei Yan.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310121.mp3	Cependant, son succès le mena à la tragedie.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310125.mp3	Les voilages photographiques content l'histoire du troisième mariage de Cochard.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310129.mp3	Peu d'informations sont parvenues sur sa vie.	0	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310139.mp3	Postume marche sur Mayence et chasse Lélien.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310147.mp3	La commune donne sur la façade orientale de l'île.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310212.mp3	Son père était un homme très strict alors que sa mère était plus conciliante.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310213.mp3	Division télévision du groupe News Corporation de Rupert Murdoch.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310249.mp3	Deux compagnies aériennes utilisent l'aéroport de Qamdo Bamda: Tibet Airlines et Air China.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32310258.mp3	On associe fréquemment l'interprétation du rôle à l'identification au personnage.	1	1	fourties	male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32319805.mp3	Xavier Darcos est le fils d'un trésorier-payeur général originaire du Bazadais.	1	0		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32319807.mp3	Au centre un isthme en partie artificiel accueille la cité d'Orbetello.	1	0		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32319928.mp3	L'atelier, qu'elle ne quittera plus, était situé rue Larrey à Paris.	1	1		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32319938.mp3	Lene se défendra et, à trois contre une, réussira à dompter les pirates.	1	1		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32319940.mp3	Il fut plus tard assimilé à Quirinus.	1	1		male	Français de France	fr	
9d6bea98912455a3b4a940abbe65fd0f507e29b3a8b84ecc2752dc5845a84564ed702b1a28373c037a28c2642e407e0abf5fdf457c16a3256fcedfa89fd9539e	common_voice_fr_32324807.mp3	Il est constitué de questions fermées et doit être fait par un expert.	1	1				fr	
e7129ddaf79a4afe39fcbf0d594836a5c28f1f04892c5dcfae25023fe96a0b22de9d512423baf93c71205bd5b8b0ed7664cf3216a98051986f3d2860e03d8cee	common_voice_fr_32349659.mp3	Son évêque actuel est Marcello Romano.	0	0	twenties	male		fr	
e7129ddaf79a4afe39fcbf0d594836a5c28f1f04892c5dcfae25023fe96a0b22de9d512423baf93c71205bd5b8b0ed7664cf3216a98051986f3d2860e03d8cee	common_voice_fr_32349672.mp3	Huit des douze personnages doivent être débloqués en gagnant le nombre de soldats requis.	0	0	twenties	male		fr	
e7129ddaf79a4afe39fcbf0d594836a5c28f1f04892c5dcfae25023fe96a0b22de9d512423baf93c71205bd5b8b0ed7664cf3216a98051986f3d2860e03d8cee	common_voice_fr_32349683.mp3	La liste des personnages présentés ci-dessous ne font pas partie du manga.	0	0	twenties	male		fr	
e7129ddaf79a4afe39fcbf0d594836a5c28f1f04892c5dcfae25023fe96a0b22de9d512423baf93c71205bd5b8b0ed7664cf3216a98051986f3d2860e03d8cee	common_voice_fr_32349686.mp3	Ils le violent.	0	0	twenties	male		fr	
e7129ddaf79a4afe39fcbf0d594836a5c28f1f04892c5dcfae25023fe96a0b22de9d512423baf93c71205bd5b8b0ed7664cf3216a98051986f3d2860e03d8cee	common_voice_fr_32349692.mp3	Sans parler du gain de temps que peuvent apporter ces approches.	0	0	twenties	male		fr	
7cc14c566c84ed0c836bd8eb8c68553aee2367638556ae88bea9dd525bec01cc196a5c9663ab304e871bcd6e462dbc160749a28e3d29151db8c1475b501f102b	common_voice_fr_32360336.mp3	Il s'agit du plus récent bateau de ce type sur ce lac.	1	0	teens	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32367106.mp3	elle a vingt-sept ans.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32367108.mp3	Elle a formé le groupe Sarah Savoy et les Francadians.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32372398.mp3	Contrairement à Augustin Pajou, Roland ne deviendra jamais académicien.	1	0	fourties	male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32373339.mp3	La carrière de Parvathy commence quand elle remporte le concours Munch Star Singer junior.	1	1		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32373382.mp3	L'activité économique est en fait concentrée principalement à Belledune et Bathurst.	1	1		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32374860.mp3	Joshi étudie à l'Université de Pune et au Indian Institute of Science.	1	1		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32374889.mp3	La bataille décisive entre les adversaires a lieu à Miñarica.	1	1		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32374890.mp3	Jésus est une vraie icône pop.	1	0		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32374892.mp3	Willy Wonka est l'étrange et intelligent propriétaire de la chocolaterie Wonka.	1	0		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32374894.mp3	Il s'intéressait particulièrement à la lecture.	1	0		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32374903.mp3	Van Ravesteyn fut influencé par l'intérêt de sa femme pour l'art.	1	0		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32374905.mp3	Basée à New Plymouth, représentant la province Taranaki et évoluant au Yarrow's Stadium.	1	0		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32375315.mp3	Cette partie sera lotie pour l’édification des rues.	1	1		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32375338.mp3	Sur la place se trouve un bar-restaurant épicerie, bien agréable à toutes saisons.	1	0		male	Français de France	fr	
a7c881996f1d72a5bd09e3dcc8aa9994b83ec84a4159253abaded666c911e49199db329e91bdb8554b9ac6d8de0857d1e42932be47806b36e824cfce0528aca7	common_voice_fr_32375349.mp3	Chacune de ses productions apparaît dans de nombreux labels tels Uptempo ou Bit Music.	1	0		male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375368.mp3	Elle contient trois sous-familles.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375376.mp3	Robert le regarda en souriant.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375381.mp3	De rares localisations osseuses et ganglionnaires régionales ont été décrites, toujours sans métastases.	0	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375382.mp3	Après la guerre du Golfe, deux monnaies différentes avaient cours en Irak.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375383.mp3	Le critique reproche à tous les personnages, exceptée Saartjie, d'être des caricatures.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375384.mp3	Il meurt des complications de la maladie de Charcot.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375392.mp3	Elle a déjà des garanties pour participer à l'Eneco Tour et l'Amstel Gold Race.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375405.mp3	Rohan Chand naît à New York de parents d'origine indienne.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375407.mp3	D'une surface de adapté pour les enregistrements de voix, chœurs, etc.	0	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375415.mp3	Plus de personnes sont présentes.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375435.mp3	Elle étudie également la culture indigène du Pérou avec José María Arguedas.	0	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375442.mp3	L'espèce qui, au contraire, ne peut croître que sous ombrage est appelée sciaphile.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375443.mp3	Cette victoire avait complètement légitimé Jean et son autorité dans le pays.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375444.mp3	Une contrainte qui ne peut pas s'écrire sous cette forme est dite non holonome.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375447.mp3	Voilà qu’au cours d’une randonnée, Réginald disparaît avec son garde-chasse.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375461.mp3	Hoover a néanmoins signé la loi d'Aswell pour sanctuariser la Forêt de Kisatchie.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375462.mp3	Sa société émergente avait besoin d'une structure regroupant toutes les directions.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375497.mp3	Ses attaques s'appellent Beat Dunk et Blaze Shoot.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375499.mp3	Cette martre est aussi appelée entre autres Martre pêcheuse ou Martre de Pennant.	0	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375509.mp3	Cette prestation est suivie d'une longue période d'éloignement de la scène.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375510.mp3	L'étape préliminaire au recyclage est le tri des déchets.	0	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375531.mp3	À l'intérieur, l'agencement d'origine a été maintenu.	1	0	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375546.mp3	Il fut découvert le à Cima Ekar par Andrea Boattini et Maura Tombelli.	1	1	fourties	male	Français de France	fr	
dcd276b1e14516b3473e5e4d80fb8e725759d58a87dff4c8b301b7bf00e798bb74092586accc96bec59b1168190af56008e2b67e1e1e9dea7837303ab9bb573c	common_voice_fr_32375555.mp3	Žegrova est un village situé à du Kosovo, à d'altitude.	1	0	fourties	male	Français de France	fr	
